language,domain,record_id,text,target_task,aspect,aspect_is_null,source_count,distinct_va,distinct_opinions,distinct_categories,conflict_type,valence_min,valence_max,valence_spread,arousal_min,arousal_max,arousal_spread,max_va_distance,opinions,categories,vas
tat,restaurant,1052:11_27,"Резюме түбәндәгечә: тулаем алганда урын бик яхшы, бәяләр тешләми, әмма персоналны алыштыру турында җитди уйланырга кирәк...",1,урын,False,2,2,2,2,opinion_and_category_vary,7.0,8.0,1.0,6.67,7.67,1.0,1.4142135623730951,"[""бик яхшы"", ""бәяләр тешләми""]","[""restaurant#general"", ""restaurant#prices""]","[[7.0, 6.67], [8.0, 7.67]]"
tat,restaurant,1105:3_29,"Барысы да һәрвакыт бик тәмле: ысланган итле борщ, грильдәге ролллар, шаккатыргыч филадельфия.",1,филадельфия,False,2,2,2,1,opinion_varies,8.0,8.75,0.75,8.0,8.38,0.3800000000000008,0.8407734534343961,"[""бик тәмле"", ""шаккатыргыч""]","[""food#quality""]","[[8.0, 8.0], [8.75, 8.38]]"
tat,restaurant,1105:6_31,Без яраткан креветкалы цезарь салаты да яхшы иде.,1,креветкалы цезарь салаты,False,2,2,2,1,opinion_varies,7.2,8.0,0.7999999999999998,7.0,8.0,1.0,1.2806248474865696,"[""яраткан"", ""яхшы""]","[""food#quality""]","[[7.2, 7.0], [8.0, 8.0]]"
tat,restaurant,1105:12_35,"Интерьер шактый тыныч, көрән һәм сөтле чәй төсләрендә, ләкин арзанлы түгел, бу әллә нинди ""җәһәннәмдәге"" кафе дип әйтеп булмый.",1,интерьер,False,2,2,2,1,opinion_varies,5.5,6.0,0.5,4.17,4.67,0.5,0.7071067811865476,"[""арзанлы түгел"", ""шактый тыныч""]","[""ambience#general""]","[[5.5, 4.17], [6.0, 4.67]]"
tat,restaurant,1200:0_37,"Туган көнне бәйрәм иттек, барысы да ошады,үзендә уңайлы интерьер (беренче зал), тәмле ризык,күңелле персонал һәм бииик демократик бәяләр ( туган көн хөрмәтенә 33% ташлама) берләштерерлек урын таба алдык,әмма шулай да берничә бик сәер момент булды.1.",1,урын,False,2,2,2,2,opinion_and_category_vary,7.33,8.5,1.17,7.33,8.5,1.17,1.654629867976521,"[""бииик демократик бәяләр"", ""ошады""]","[""restaurant#general"", ""restaurant#prices""]","[[7.33, 7.33], [8.5, 8.5]]"
tat,restaurant,1308:7_55,"Тыныч һәм стильле интерьер, рәхәт мохит, игътибарлы, ләкин бәйләнчек булмаган хезмәт күрсәтү, бик яхшы ризык - барысы да ныклы 10га!",1,интерьер,False,2,2,2,1,opinion_varies,7.0,7.3,0.2999999999999998,6.25,7.0,0.75,0.8077747210701756,"[""стильле"", ""тыныч""]","[""ambience#general""]","[[7.0, 6.25], [7.3, 7.0]]"
tat,restaurant,1308:7_55,"Тыныч һәм стильле интерьер, рәхәт мохит, игътибарлы, ләкин бәйләнчек булмаган хезмәт күрсәтү, бик яхшы ризык - барысы да ныклы 10га!",1,хезмәт күрсәтү,False,2,2,2,1,opinion_varies,7.12,7.5,0.3799999999999999,6.75,7.25,0.5,0.6280127387243032,"[""бәйләнчек булмаган"", ""игътибарлы""]","[""service#general""]","[[7.12, 6.75], [7.5, 7.25]]"
tat,restaurant,1368:1_57,"Интерьер бик ошады - чын-чынлап пабныкы, әмма шул ук вакытта бәйләнчек түгел һәм уңайлы.",1,интерьер,False,3,3,3,1,opinion_varies,6.62,7.67,1.0499999999999998,6.5,7.33,0.8300000000000001,1.33843191832831,"[""бик ошады"", ""бәйләнчек түгел"", ""уңайлы""]","[""ambience#general""]","[[6.62, 6.5], [6.75, 6.75], [7.67, 7.33]]"
tat,restaurant,1368:2_58,"Мохит нинди кирәк, шундый-күңел ачуга һәм дусларча аралашуга этәрә.",1,мохит,False,2,2,2,1,opinion_varies,7.0,7.17,0.16999999999999993,6.7,7.0,0.2999999999999998,0.34481879299133317,"[""күңел ачуга һәм дусларча аралашуга этәрә"", ""нинди кирәк, шундый""]","[""ambience#general""]","[[7.0, 6.7], [7.17, 7.0]]"
tat,restaurant,1368:17_68,"Бәяләр буенча, сүз уңаеннан, барысы да яхшы- мондый оешмалар өчен уртача, күпләрнеке кебек арттырылмаган.",1,оешмалар,False,3,3,3,1,opinion_varies,5.0,5.25,0.25,3.12,3.75,0.6299999999999999,0.6777905281132216,"[""арттырылмаган"", ""уртача"", ""яхшы""]","[""restaurant#prices""]","[[5.0, 3.12], [5.17, 3.5], [5.25, 3.75]]"
tat,restaurant,1427:3_71,"Кич белән сезнең янга арыган килеш кердек,барлык заллар да тулы булып чыкты, ә верандада бала белән утыру шулай да салкынча булып чыкты, безне егет кеше каршы алды, утырырга мөмкин булган берничә өстәл тәкъдим итте. Өстәлгә кадәр кыз кеше озатты(кызганычка каршы исемен хәтерләмим) тышкы кыяфәтенә караганда администратор,ул меню бирде, иң гаҗәпләндергәне безнең бокалларга бөтенләй бушлай су салулары иде, бик күңелебез булды..",1,егет кеше,False,2,2,2,1,opinion_varies,6.17,6.67,0.5,5.67,6.67,1.0,1.118033988749895,"[""каршы алды"", ""тәкъдим итте""]","[""service#general""]","[[6.17, 5.67], [6.67, 6.67]]"
tat,restaurant,1427:5_72,"Хезмәт күрсәтү бәйләнчек түгел, үзебезне өйдәге кебек хис иттек.",1,хезмәт күрсәтү,False,2,2,2,1,opinion_varies,6.5,7.62,1.12,6.3,7.62,1.3200000000000003,1.7311268006705924,"[""бәйләнчек түгел"", ""өйдәге кебек""]","[""service#general""]","[[6.5, 6.3], [7.62, 7.62]]"
tat,restaurant,1434:2_76,"Һәм интерьер минем күңелемне төшермәде, ә, киресенчә, бик шатландырды.",1,интерьер,False,2,2,2,1,opinion_varies,6.17,7.83,1.6600000000000001,5.33,7.67,2.34,2.8690067967852566,"[""бик шатландырды"", ""төшермәде""]","[""ambience#general""]","[[6.17, 5.33], [7.83, 7.67]]"
tat,restaurant,1434:3_77,Бик матур һәм уңайлы урын.,1,урын,False,2,2,2,1,opinion_varies,7.5,8.1,0.5999999999999996,7.1,7.7,0.6000000000000005,0.8485281374238571,"[""бик матур"", ""уңайлы""]","[""ambience#general""]","[[7.5, 7.1], [8.1, 7.7]]"
tat,restaurant,1563:5_93,"Әгәр инде паб икән, ул паб булып калсын иде... ләкин үземнең куркынычым һәм тәвәккәллегем аркасында, мин вәсвәсәдән тыелып кала алмадым һәм яраткан сушиларыма заказ бирдем, гәрчә күп тапкырлар ант итсәм дә... бик бәйләнмәсәң, суши, гомумән, гади иде, ләкин.. ничектер чак –чак кына алар белән чыннан да ләззәтләнергә мөмкин булган дәрәҗәгә җитмиләр иде.",1,суши,False,2,2,2,1,opinion_varies,4.62,5.0,0.3799999999999999,3.5,4.62,1.12,1.1827087553578015,"[""гади"", ""чак –чак кына алар белән чыннан да ләззәтләнергә мөмкин булган дәрәҗәгә җитмиләр иде""]","[""food#quality""]","[[4.62, 4.62], [5.0, 3.5]]"
tat,restaurant,1563:7_95,"Сыра шулай ук барысына да ошады, сайлау да шактый зур - Пабта шулай булырга тиеш тә.",1,сыра,False,2,2,2,2,opinion_and_category_vary,7.17,7.5,0.33000000000000007,7.0,7.17,0.16999999999999993,0.37121422386541175,"[""ошады"", ""сайлау да шактый зур""]","[""drinks#quality"", ""drinks#style_options""]","[[7.17, 7.17], [7.5, 7.0]]"
tat,restaurant,1666:5_100,"Хезмәт күрсәтү белән бәхет елмайды,сөйкемле кыз эләкте, ул җентекләп сөйләде һәм барлык сорауларга елмаеп җавап бирде.",1,кыз,False,3,3,3,1,opinion_varies,7.0,7.38,0.3799999999999999,6.8,7.33,0.5300000000000002,0.6243396511515189,"[""барлык сорауларга елмаеп җавап бирде"", ""сөйкемле"", ""җентекләп сөйләде""]","[""service#general""]","[[7.0, 6.8], [7.33, 7.33], [7.38, 7.25]]"
tat,restaurant,1749:0_101,"Зур компания белән утырып, бик шәп ял итәргә мөмкин булган яхшы урын.",1,урын,False,2,2,2,1,opinion_varies,7.1,8.0,0.9000000000000004,6.8,7.67,0.8700000000000001,1.2517587627015043,"[""бик шәп ял итәргә"", ""яхшы""]","[""restaurant#general""]","[[7.1, 6.8], [8.0, 7.67]]"
tat,restaurant,1749:6_106,"Андыйны Мин Италиядә генә кабып карадым, гаҗәпкә каршы торт нәфис һәм һавалы булып чыкты, бармакларыңны яларлык!",1,торт,False,3,2,3,1,opinion_varies,7.3,8.88,1.580000000000001,7.5,8.5,1.0,1.869866305381217,"[""бармакларыңны яларлык"", ""нәфис"", ""һавалы""]","[""food#quality""]","[[7.3, 7.5], [8.88, 8.5]]"
