language,domain,record_id,text,target_subtask,structure,source_count,vas,opinions,categories
tat,restaurant,20397:6_857,"Хезмәт күрсәтү бик шәп! барысы да вакытында, эчемлекләр-шундук диярлек! сөйкемле Анна безгә барысын да сөйләп бирде һәм меню буенча бик тиз һәм төгәл киңәшләр бирде.",1,['анна'],4,"[[6.8, 6.5], [7.0, 6.33], [7.5, 7.38]]","['меню буенча бик тиз һәм төгәл киңәшләр бирде', 'сөйкемле', 'тиз', 'төгәл']",['SERVICE#GENERAL']
tat,restaurant,20417:7_864,"Меню Яхшы, тыйнак.",1,['меню'],2,"[[6.0, 5.33], [6.8, 6.0]]","['Яхшы', 'тыйнак']",['FOOD#QUALITY']
tat,restaurant,20417:20_870,"Интерьер матур, барысы да зәвык белән.",1,['интерьер'],2,"[[6.9, 6.3], [7.5, 7.33]]","['зәвык белән', 'матур']",['AMBIENCE#GENERAL']
tat,restaurant,20417:21_871,"Төс, гамма, урындыклар — барысы да матур һәм уңайлы.",1,['төс'],2,"[[6.67, 6.17], [6.88, 6.5]]","['матур', 'уңайлы']",['AMBIENCE#GENERAL']
tat,restaurant,20417:21_871,"Төс, гамма, урындыклар — барысы да матур һәм уңайлы.",1,['гамма'],2,"[[6.67, 6.17], [6.88, 6.5]]","['матур', 'уңайлы']",['AMBIENCE#GENERAL']
tat,restaurant,20417:21_871,"Төс, гамма, урындыклар — барысы да матур һәм уңайлы.",1,['урындыклар'],2,"[[6.88, 6.5], [6.88, 6.62]]","['матур', 'уңайлы']",['AMBIENCE#GENERAL']
tat,restaurant,20784:8_876,"Шашлык яңа, эри, бернинди май да, сөяк тә юк.",1,['шашлык'],3,"[[7.12, 6.62], [7.2, 6.5], [7.5, 7.1]]","['бернинди май да, сөяк тә юк', 'эри', 'яңа']",['FOOD#QUALITY']
tat,restaurant,20784:12_878,"Порцияләр гадәти, зур түгел, ләкин кечкенә дә түгел.",1,['порцияләр'],3,"[[5.0, 3.5], [5.12, 3.75]]","['гадәти', 'зур түгел', 'кечкенә дә түгел']",['FOOD#STYLE_OPTIONS']
tat,restaurant,20861:3_882,"Зур экраннарда Fashion трансляцияләнә. дусларча очрашулар өчен күңелле, тыныч интерьер.",1,['интерьер'],2,"[[6.5, 5.8], [6.8, 6.2]]","['күңелле', 'тыныч']",['AMBIENCE#GENERAL']
tat,restaurant,21574:2_901,"Шундук шаккаттырганы, официанткалар!!!- барысы да сайлап алынган кебек, чәй алу максаты белән түгел (өстәвенә, нинди чәй-банкет бит ул), чын ихластан һәм яхшы күңел белән елмаялар, каршы алалар, озаталар, ә бөтен бәйрәм дәвамында ""күренми торган хатыннар"" ризыкны тыйнак кына алмаштыралар, шул ук вакытта кирәк булганда-алар шунда ук пәйда булалар)",1,['официанткалар'],7,"[[6.33, 5.5], [7.25, 7.25], [7.38, 6.62], [7.46, 7.23], [7.67, 7.5], [7.67, 7.83], [7.83, 7.5]]","['""күренми торган хатыннар"" ризыкны тыйнак кына алмаштыралар', 'сайлап алынган кебек', 'тыйнак кына', 'шаккаттырганы', 'шунда ук пәйда булалар', 'яхшы күңел белән', 'яхшы күңел белән елмаялар']",['SERVICE#GENERAL']
tat,restaurant,21574:5_903,"Креветка һәм яфраклы салат бик ошады, баклажан рулетиклары (эчлеккә әстерхан чикләвекләре керә иде, калганын аңламадым)), салкын балык рулеты һәм, дөге һәм яшелчәләр белән тутырылган корюшка-чыннан да матур һәм тәмле ризык.",1,['дөге һәм яшелчәләр белән тутырылган корюшка'],3,"[[7.38, 6.88], [7.83, 7.0], [8.0, 7.67]]","['бик ошады', 'тәмле', 'чыннан да матур']",['FOOD#QUALITY']
tat,restaurant,21574:5_903,"Креветка һәм яфраклы салат бик ошады, баклажан рулетиклары (эчлеккә әстерхан чикләвекләре керә иде, калганын аңламадым)), салкын балык рулеты һәм, дөге һәм яшелчәләр белән тутырылган корюшка-чыннан да матур һәм тәмле ризык.",1,['ризык'],2,"[[7.5, 6.9], [7.83, 7.0]]","['тәмле', 'чыннан да матур']",['FOOD#QUALITY']
tat,restaurant,21716:1_907,"Һәрвакыт менеджер Екатерина белән аралаштык, ул безнең барлык сорауларга җавап бирде, күп очракта безнең каршыга килде, һәм килешенгәннәрнең барысы да эшләнде.",1,['менеджер'],3,"[[6.67, 5.67], [7.0, 6.12], [7.33, 6.33]]","['безнең барлык сорауларга җавап бирде', 'безнең каршыга килде', 'килешенгәннәрнең барысы да эшләнде']",['SERVICE#GENERAL']
tat,restaurant,21716:6_910,"Кайнар ризык, атап әйткәндә, дуңгыз итеннән шашлык һәм сөләйман балыгы бик яхшы эшләнгән, барысы да йомшак һәм сусыл.",1,['кайнар ризык'],3,"[[7.5, 6.75], [7.5, 7.33], [7.67, 7.5]]","['бик яхшы', 'йомшак', 'сусыл']",['FOOD#QUALITY']
tat,restaurant,21716:6_910,"Кайнар ризык, атап әйткәндә, дуңгыз итеннән шашлык һәм сөләйман балыгы бик яхшы эшләнгән, барысы да йомшак һәм сусыл.",1,['дуңгыз итеннән шашлык'],3,"[[7.5, 6.75], [7.5, 7.12], [7.5, 7.33]]","['бик яхшы', 'йомшак', 'сусыл']",['FOOD#QUALITY']
tat,restaurant,21716:6_910,"Кайнар ризык, атап әйткәндә, дуңгыз итеннән шашлык һәм сөләйман балыгы бик яхшы эшләнгән, барысы да йомшак һәм сусыл.",1,['сөләйман балыгы'],3,"[[7.5, 6.75], [7.5, 7.12], [7.5, 7.33]]","['бик яхшы', 'йомшак', 'сусыл']",['FOOD#QUALITY']
tat,restaurant,21856:1_914,"Өстәлгә заказ бирергә шалтыраттым, ягымлы егет Евгений җавап бирде ,безнең барлык теләкләрне исәпкә алып, безгә өстәл броньлады, моның өчен аңа аерым зур рәхмәт!!!!!!",1,['егет'],2,"[[6.9, 6.3], [8.5, 8.5]]","['зур рәхмәт', 'ягымлы']",['SERVICE#GENERAL']
tat,restaurant,21856:3_916,"Бик әйбәт кыз безгә хезмәт күрсәтте, барлык сорауларыбызга сабыр гына, әдәпле генә җавап бирде.",1,['кыз'],3,"[[6.83, 6.17], [6.83, 6.33], [7.8, 7.3]]","['сабыр гына, әдәпле генә җавап бирде', 'әдәпле генә', 'әйбәт']",['SERVICE#GENERAL']
tat,restaurant,21856:4_917,"Аш-су бик шәп,өлешләр бик зур, пешерүчеләргә аерым рәхмәт!!!!!!!!!",1,['аш-су'],2,"[[7.83, 8.5], [8.3, 7.9]]","['аерым рәхмәт', 'бик шәп']",['FOOD#QUALITY']
tat,restaurant,22527:3_931,"Хезмәт күрсәтү бик шәп: тәлинкәләрне шундук җыештыралар, яңа ризыкларны тиз китерәләр, шуңа күрә бернәрсә дә көтәргә кирәкми.",1,['хезмәт күрсәтү'],4,"[[7.5, 7.67], [7.67, 7.83], [7.8, 7.4]]","['бернәрсә дә көтәргә кирәкми', 'бик шәп', 'тиз китерәләр', 'шундук җыештыралар']",['SERVICE#GENERAL']
tat,restaurant,22970:0_933,"Бик иркен һәм якты, интерьер Минем яраткан стильдә:)",1,['интерьер'],3,"[[7.17, 7.0], [8.0, 7.5], [8.0, 7.67]]","['Бик иркен', 'якты', 'яраткан']",['AMBIENCE#GENERAL']
tat,restaurant,22975:2_939,"Бик күңелле егет хезмәт күрсәтте, ул һәрвакыт елмая һәм безгә яхшы ризыклар тәкъдим итә иде.",1,['егет'],2,"[[6.5, 5.83], [7.6, 6.8]]","['Бик күңелле', 'елмая']",['SERVICE#GENERAL']
tat,restaurant,23369:4_941,"Халык аз иде, тирә-як бик ямьле, һәм озын кич утыруларга этәрә торган иде.",1,['тирә-як'],2,"[[7.67, 7.67], [7.8, 7.2]]","['бик ямьле', 'этәрә торган']",['AMBIENCE#GENERAL']
tat,restaurant,23369:7_943,"Официант белән бик бәхет елмайды,ул безгә бик игелекле һәм оператив хезмәт күрсәтте.",1,['официант белән'],3,"[[7.0, 6.5], [7.5, 7.0], [8.12, 7.62]]","['бик бәхет елмайды', 'бик игелекле', 'оператив']",['SERVICE#GENERAL']
tat,restaurant,23369:10_944,"Аш-су турында нәрсә әйтергә мөмкин...кайнар ризык бик сөендерде,аеруча тәмле итеп ит әзерләнгән-сусыл, йомшак, яшелчәләр тәмле итеп әзерләнгән.",1,['ит'],3,"[[7.0, 6.5], [7.12, 6.62], [7.7, 7.2]]","['аеруча тәмле', 'йомшак', 'сусыл']",['FOOD#QUALITY']
tat,restaurant,23858:3_950,Ярыйсы бәядән үз сыралары булу һәм аның тәме начар булмавы да сөендерде.,1,['сыралары'],2,"[[5.6, 4.0], [6.38, 5.62]]","['Ярыйсы бәядән', 'начар булмавы']","['DRINKS#PRICES', 'DRINKS#QUALITY']"
tat,restaurant,23858:13_954,"Шулай булгач, кичне коткарып кала алдык, ә глобустан авыр, күңелсез утырым калды...",1,['глобустан'],2,"[[2.83, 6.5], [3.0, 6.33]]","['авыр', 'күңелсез']",['RESTAURANT#GENERAL']
tat,restaurant,23878:6_956,"Меню күптөрле, бәяләр адекват.",1,['меню'],2,"[[6.25, 5.62], [7.0, 6.4]]","['адекват', 'күптөрле']","['FOOD#STYLE_OPTIONS', 'RESTAURANT#PRICES']"
tat,restaurant,24132:1_962,Интерьер үзенең нәфис гадилеге белән бик ошый - уңайлы һәм җылы.,1,['интерьер'],4,"[[7.5, 7.25], [8.0, 8.0], [8.75, 8.88]]","['бик ошый', 'нәфис гадилеге', 'уңайлы', 'җылы']",['AMBIENCE#GENERAL']
tat,restaurant,24132:9_969,"Шулай булгач, әгәр вакытыгызны рәхәт, уңайлы, дустанә мохиттә уздырырга һәм шул ук вакытта тәмле ашарга телисез икән, Кухня - нәкъ менә сезгә кирәк нәрсә ;)",1,['мохиттә'],3,"[[7.3, 6.7], [7.4, 6.8]]","['дустанә', 'рәхәт', 'уңайлы']",['AMBIENCE#GENERAL']
tat,restaurant,24132:9_969,"Шулай булгач, әгәр вакытыгызны рәхәт, уңайлы, дустанә мохиттә уздырырга һәм шул ук вакытта тәмле ашарга телисез икән, Кухня - нәкъ менә сезгә кирәк нәрсә ;)",1,['кухня'],2,"[[7.0, 6.33], [7.38, 6.38]]","['нәкъ менә сезгә кирәк нәрсә', 'тәмле']","['FOOD#QUALITY', 'RESTAURANT#GENERAL']"
tat,restaurant,24217:4_974,"Тышлау материалларының һәр җирдә арзанлылары кулланылган, ләкин пространство үзе уңайлы һәм бәйрәмчә күренә.",1,['пространство'],2,"[[7.0, 6.5], [7.1, 6.6]]","['бәйрәмчә', 'уңайлы']",['AMBIENCE#GENERAL']
